"Date","Region","Hospitalised","In ICU","Home Isolation","Healed","Dead","Tests","People Tested","ICU Entries","Swab Test Positive","Antigenic Test Positive","Swab Tests","Antigenic Tests"
2022-05-18,"Sardegna",225,11,22852,276112,2420,4482782,1625863,1,160745,140875,2002716,2480066
2022-05-18,"Sicilia",632,30,92205,1060462,10824,12909493,7328869,1,505093,659060,4687557,8221936
2022-05-18,"Toscana",390,14,35767,1089253,10020,14027655,4785499,1,630158,505286,6776117,7251538
2022-05-18,"Umbria",152,1,9177,269838,1839,4278006,725820,0,139871,141136,1641870,2636136
2022-05-18,"Valle d'Aosta",22,0,1201,34399,535,515734,134175,0,12848,23309,138882,376852
2022-05-18,"Veneto",459,20,44931,1673207,14619,29729109,4821176,4,806668,926568,9991535,19737574
2022-05-19,"Abruzzo",257,12,28924,366466,3282,6002039,1239940,3,187950,210991,2307767,3694272
2022-05-19,"Basilicata",74,1,28623,105784,912,1045470,350105,0,66461,68933,662382,383088
2022-05-19,"Calabria",188,12,57384,321414,2572,3068849,2335823,4,184796,196774,1671508,1397341
2022-05-19,"Campania",528,34,142977,1530916,10438,16457941,4930715,2,908338,776555,8735244,7722697
2022-05-19,"Emilia Romagna",1074,32,34423,1416213,16839,16050043,2749013,2,937923,530658,9220309,6829734
2022-05-19,"Friuli V.G.",132,0,22218,348022,5078,6473251,1138972,0,200823,174627,3357488,3115763
2022-05-19,"Lazio",784,46,139012,1398932,11272,21108409,5670255,2,979215,570831,8763811,12344598
2022-05-19,"Liguria",193,8,10525,427959,5311,5501430,1322501,0,235187,208809,2454858,3046572
2022-05-19,"Lombardia",863,37,125012,2696014,40369,37430608,8282255,3,1413955,1448340,15943905,21486703
2022-05-19,"Marche",111,3,4399,458476,3883,3084607,2083310,0,215195,251677,1977444,1107163
2022-05-19,"Molise",20,2,6884,57142,625,622404,579494,0,25680,38993,430512,191892
2022-05-19,"Bolzano",35,0,2747,212117,1474,5123942,831676,0,84428,131945,883138,4240804
2022-05-19,"Trento",42,3,2471,162087,1560,2621694,558938,0,43327,122836,841042,1780652
2022-05-19,"Piemonte",515,20,33413,1138063,13405,17311893,3979524,3,502370,683046,4935738,12376155
2022-05-19,"Puglia",395,22,45164,1062813,8433,10884285,2369506,1,483778,633049,4354080,6530205
2022-05-19,"Sardegna",213,10,22528,277633,2425,4489283,1627771,0,160906,141903,2005321,2483962
2022-05-19,"Sicilia",616,30,89695,1065752,10833,12927276,7346364,1,505276,661650,4691877,8235399
2022-05-19,"Toscana",386,15,35137,1091728,10027,14041970,4788419,3,630639,506654,6778566,7263404
2022-05-19,"Umbria",146,1,9126,270556,1839,4281747,726335,0,140036,141632,1642634,2639113
2022-05-19,"Valle d'Aosta",22,0,1160,34493,535,516107,134202,0,12837,23373,138936,377171
2022-05-19,"Veneto",426,20,44025,1676706,14626,29762173,4823445,4,806363,929440,9998972,19763201
2022-05-20,"Abruzzo",253,13,28250,367967,3289,6009520,1240455,3,188220,211552,2310167,3699353
2022-05-20,"Basilicata",70,1,28608,106059,912,1046834,350360,0,66477,69173,662660,384174
2022-05-20,"Calabria",193,9,54685,325029,2579,3074185,2340231,1,184882,197613,1673038,1401147
2022-05-20,"Campania",522,34,141814,1534896,10446,16477543,4932987,3,908618,779094,8740204,7737339
2022-05-20,"Emilia Romagna",1047,36,32672,1420289,16851,16065650,2750074,5,938580,532315,9229010,6836640
2022-05-20,"Friuli V.G.",128,1,21880,348795,5081,6479236,1139421,1,200959,174926,3361152,3118084
2022-05-20,"Lazio",764,42,137713,1402991,11276,21133886,5672421,1,979516,573270,8769397,12364489
2022-05-20,"Liguria",194,8,10028,429046,5312,5507309,1323268,1,235332,209256,2456218,3051091
2022-05-20,"Lombardia",830,35,123595,2700990,40384,37464125,8286007,1,1414494,1451340,15950498,21513627
2022-05-20,"Marche",110,4,4312,459372,3884,3087351,2086054,1,215228,252454,1978304,1109047
2022-05-20,"Molise",24,3,5828,58348,625,623591,580651,1,25696,39132,431160,192431
2022-05-20,"Bolzano",37,1,2681,212401,1474,5126029,831782,1,84437,132157,883460,4242569
2022-05-20,"Trento",37,2,2285,162425,1561,2623389,559091,0,43330,122980,841304,1782085
2022-05-20,"Piemonte",461,21,32755,1140273,13407,17330358,3981189,5,502456,684461,4937448,12392910
2022-05-20,"Puglia",381,20,44467,1065281,8439,10898294,2372434,2,483961,634627,4357948,6540346
2022-05-20,"Sardegna",198,8,21948,279308,2426,4495640,1629487,0,161050,142838,2007887,2487753
2022-05-20,"Sicilia",602,30,87661,1070170,10837,12942303,7361194,2,505430,663870,4694905,8247398
2022-05-20,"Toscana",369,17,34041,1094353,10035,14054824,4790683,3,630990,507825,6780404,7274420
2022-05-20,"Umbria",148,2,9027,271215,1842,4285097,726812,1,140163,142071,1643317,2641780
2022-05-20,"Valle d'Aosta",24,0,1158,34533,535,516379,134234,0,12838,23412,138980,377399
2022-05-20,"Veneto",420,20,41883,1681039,14632,29797623,4825995,4,806598,931396,10006365,19791258
2022-05-21,"Abruzzo",248,12,27921,369007,3291,6016969,1240978,0,188436,212043,2312730,3704239
2022-05-21,"Basilicata",67,1,28530,106367,912,1048227,350579,0,66503,69374,662977,385250
2022-05-21,"Calabria",197,7,53367,327177,2581,3079355,2344525,0,184972,198357,1674381,1404974
2022-05-21,"Campania",502,33,140001,1539344,10458,16497498,4935198,2,908901,781437,8745568,7751930
2022-05-21,"Emilia Romagna",1003,36,31263,1423679,16855,16079297,2751064,6,939150,533686,9236198,6843099
2022-05-21,"Friuli V.G.",112,1,21612,349492,5086,6484904,1139912,0,201095,175208,3364108,3120796
2022-05-21,"Lazio",745,42,137187,1406008,11283,21155809,5674564,1,979920,575345,8774364,12381445
2022-05-21,"Liguria",186,7,9686,430015,5312,5513542,1324083,1,235474,209732,2457494,3056048
2022-05-21,"Lombardia",798,32,122622,2705261,40408,37497281,8289790,0,1415025,1454096,15956893,21540388
2022-05-21,"Marche",116,4,4225,460118,3886,3089930,2088633,0,215276,253073,1978929,1111001
2022-05-21,"Molise",20,3,4860,59468,625,624780,581821,0,25720,39256,431853,192927
2022-05-21,"Bolzano",34,1,2478,212778,1475,5128047,831900,0,84442,132324,883912,4244135
2022-05-21,"Trento",33,2,2155,162716,1562,2624762,559260,0,43332,123136,841446,1783316
2022-05-21,"Piemonte",435,22,31937,1142369,13408,17353684,3982705,3,502537,685634,4939223,12414461
2022-05-21,"Puglia",359,21,43473,1067925,8442,10911415,2375256,2,484075,636145,4360881,6550534
2022-05-21,"Sardegna",197,8,21312,280687,2429,4502069,1631419,0,161140,143493,2010688,2491381
2022-05-21,"Sicilia",604,29,83795,1076296,10849,12957908,7376387,0,505579,665994,4698720,8259188
2022-05-21,"Toscana",363,18,33663,1096209,10038,14067386,4793029,2,631343,508948,6782359,7285027
2022-05-21,"Umbria",147,2,8799,271964,1842,4288230,727249,0,140257,142497,1643927,2644303
2022-05-21,"Valle d'Aosta",20,0,1149,34600,535,516678,134271,0,12818,23486,139007,377671
2022-05-21,"Veneto",384,20,39963,1684996,14641,29833326,4828729,3,806852,933152,10012259,19821067
2022-05-22,"Abruzzo",241,8,27892,369626,3293,6023022,1241444,1,188524,212536,2314177,3708845
2022-05-22,"Basilicata",72,1,28527,106536,913,1049310,350769,0,66535,69514,663220,386090
2022-05-22,"Calabria",190,8,51781,329247,2582,3082883,2347309,1,185007,198801,1675328,1407555
2022-05-22,"Campania",468,30,139889,1541572,10459,16515038,4937098,1,909097,783321,8750229,7764809
2022-05-22,"Emilia Romagna",991,36,29557,1427078,16862,16089713,2751922,2,939712,534812,9241310,6848403
2022-05-22,"Friuli V.G.",109,1,21229,350101,5086,6488022,1140201,0,201150,175376,3365599,3122423
2022-05-22,"Lazio",729,44,136911,1408011,11286,21169471,5676004,2,980135,576846,8777873,12391598
2022-05-22,"Liguria",180,7,8853,431327,5312,5517211,1324702,0,235588,210091,2458400,3058811
2022-05-22,"Lombardia",770,34,124849,2705332,40412,37522639,8292888,3,1415313,1456084,15961678,21560961
2022-05-22,"Marche",116,4,4085,460857,3886,3092545,2091248,0,215311,253637,1979195,1113350
2022-05-22,"Molise",18,3,4900,59583,625,626167,583149,0,25747,39382,432467,193700
2022-05-22,"Bolzano",34,1,2251,213117,1475,5129150,831966,0,84446,132432,884070,4245080
2022-05-22,"Trento",33,2,2024,162953,1562,2625929,559411,0,43333,123241,841600,1784329
2022-05-22,"Piemonte",420,19,31825,1143469,13409,17362059,3983858,1,502624,686518,4940215,12421844
2022-05-22,"Puglia",358,20,42820,1069764,8442,10923624,2378035,1,484229,637175,4364116,6559508
2022-05-22,"Sardegna",198,8,21375,281217,2429,4506676,1632499,0,161201,144026,2012116,2494560
2022-05-22,"Sicilia",600,27,83702,1078394,10857,12972154,7390322,0,505697,667883,4700986,8271168
2022-05-22,"Toscana",333,17,32650,1098285,10040,14077119,4795028,1,631638,509687,6784216,7292903
2022-05-22,"Umbria",136,1,8433,272761,1842,4291342,727664,0,140325,142848,1644523,2646819
2022-05-22,"Valle d'Aosta",19,0,1122,34661,535,516954,134311,0,12806,23531,139074,377880
2022-05-22,"Veneto",385,21,39229,1687113,14645,29851064,4830967,2,807166,934227,10016741,19834323
2022-05-23,"Abruzzo",243,8,27385,370379,3300,6025212,1241587,1,188547,212768,2314835,3710377
2022-05-23,"Basilicata",66,1,28460,106725,914,1050042,350892,0,66536,69630,663328,386714
2022-05-23,"Calabria",186,8,50372,331066,2585,3085626,2349770,0,185050,199167,1676043,1409583
2022-05-23,"Campania",457,31,137850,1544582,10466,16522892,4938100,1,909156,784230,8751939,7770953
2022-05-23,"Emilia Romagna",1021,32,27432,1430390,16872,16097145,2752493,0,940080,535667,9245722,6851423
2022-05-23,"Friuli V.G.",111,1,20929,350466,5091,6489618,1140337,0,201168,175430,3366594,3123024
2022-05-23,"Lazio",716,44,135210,1411053,11299,21181861,5676272,0,980730,577592,8781546,12400315
2022-05-23,"Liguria",182,6,8838,431527,5312,5518890,1324950,0,235622,210243,2458802,3060088
2022-05-23,"Lombardia",744,34,119895,2711280,40416,37534064,8294347,2,1415430,1456939,15963809,21570255
2022-05-23,"Marche",107,3,4011,461210,3890,3093499,2092202,0,215321,253900,1979410,1114089
2022-05-23,"Molise",17,3,4944,59583,626,626664,583633,0,25751,39422,432770,193894
2022-05-23,"Bolzano",37,0,2081,213333,1475,5129891,832017,0,84450,132476,884272,4245619
2022-05-23,"Trento",40,2,1900,163104,1562,2626434,559442,0,43337,123271,841650,1784784
2022-05-23,"Piemonte",426,17,30884,1145099,13410,17375726,3984880,3,502647,687189,4941203,12434523
2022-05-23,"Puglia",363,20,42739,1070424,8442,10929596,2379996,0,484291,637697,4365757,6563839
2022-05-23,"Sardegna",192,8,21000,282231,2432,4508515,1633258,0,161300,144563,2013089,2495426
2022-05-23,"Sicilia",602,33,83044,1079972,10862,12979867,7397840,6,505761,668752,4702762,8277105
2022-05-23,"Toscana",349,17,31482,1099874,10053,14080989,4795865,0,631793,509982,6785057,7295932
2022-05-23,"Umbria",134,1,8424,272984,1842,4292459,727859,0,140353,143032,1644659,2647800
2022-05-23,"Valle d'Aosta",19,1,1086,34715,535,517085,134342,1,12803,23553,139085,378000
2022-05-23,"Veneto",376,21,38402,1688497,14648,29859830,4832037,1,806526,935418,10019928,19839902
2022-05-24,"Abruzzo",240,7,26890,371923,3307,6034385,1242419,0,188723,213644,2316961,3717424
2022-05-24,"Basilicata",64,1,27901,107597,916,1051639,351164,0,66583,69896,663716,387923
2022-05-24,"Calabria",191,8,47973,334533,2587,3092504,2355301,0,185113,200179,1677637,1414867
2022-05-24,"Campania",453,29,134663,1551273,10473,16547693,4941031,2,909425,787466,8757094,7790599
2022-05-24,"Emilia Romagna",1004,28,25754,1433212,16895,16116037,2753934,2,940252,536641,9255318,6860719
2022-05-24,"Friuli V.G.",115,2,20839,350990,5093,6496990,1140945,1,201236,175803,3370548,3126442
2022-05-24,"Lazio",686,40,133497,1416133,11303,21212453,5678898,1,980941,580718,8787712,12424741
2022-05-24,"Liguria",171,7,8266,432941,5316,5526738,1325995,2,235791,210910,2460492,3066246
2022-05-24,"Lombardia",749,36,116176,2719316,40422,37578671,8299638,2,1415978,1460721,15972576,21606095
2022-05-24,"Marche",107,4,3987,462156,3894,3097092,2095795,1,215357,254791,1980274,1116818
2022-05-24,"Molise",13,3,5067,59587,626,626838,583802,0,25753,39543,432871,193967
2022-05-24,"Bolzano",35,0,2281,213447,1475,5132594,832171,0,84463,132775,884882,4247712
2022-05-24,"Trento",38,3,1720,163502,1563,2628239,559654,1,43353,123473,841941,1786298
2022-05-24,"Piemonte",399,16,29950,1147661,13410,17393097,3986960,1,502727,688709,4943332,12449765
2022-05-24,"Puglia",356,17,41795,1073771,8456,10947118,2382867,1,484416,639979,4369429,6577689
2022-05-24,"Sardegna",185,11,19796,284891,2437,4516868,1635371,4,161442,145878,2016001,2500867
2022-05-24,"Sicilia",600,33,81385,1085414,10878,13003816,7421384,2,505927,672383,4706459,8297357
2022-05-24,"Toscana",331,17,31138,1102204,10059,14096576,4798774,3,632090,511659,6786954,7309622
2022-05-24,"Umbria",136,1,8039,273867,1842,4296531,728392,0,140391,143494,1645312,2651219
2022-05-24,"Valle d'Aosta",20,1,1103,34759,535,517505,134407,0,12785,23633,139181,378324
2022-05-24,"Veneto",347,22,35275,1694085,14663,29901384,4835097,8,807979,936413,10028845,19872539
2022-05-25,"Abruzzo",235,6,24991,374467,3311,6041575,1242980,1,188947,214063,2319506,3722069
2022-05-25,"Basilicata",53,1,27110,108639,917,1052978,351404,0,66624,70096,664129,388849
2022-05-25,"Calabria",180,9,45307,337967,2592,3097480,2359442,2,185187,200868,1679359,1418121
2022-05-25,"Campania",434,25,133059,1555244,10483,16566598,4943264,0,909674,789571,8762594,7804004
2022-05-25,"Emilia Romagna",938,26,25912,1435265,16904,16130056,2755268,3,940781,538264,9263879,6866177
2022-05-25,"Friuli V.G.",107,2,20454,351749,5096,6502840,1141403,1,201341,176067,3374302,3128538
2022-05-25,"Lazio",634,39,130457,1421657,11308,21235341,5682029,0,981188,582907,8793564,12441777
2022-05-25,"Liguria",163,8,7843,433897,5318,5532479,1326670,1,235923,211306,2461962,3070517
2022-05-25,"Lombardia",779,34,117296,2721011,40453,37611898,8303711,0,1416461,1463112,15980001,21631897
2022-05-25,"Marche",104,3,3898,462820,3896,3099510,2098213,0,215401,255320,1980959,1118551
2022-05-25,"Molise",12,3,4133,60656,627,628387,585306,0,25788,39643,433711,194676
2022-05-25,"Bolzano",36,1,2053,213861,1476,5134580,832306,1,84486,132941,885371,4249209
2022-05-25,"Trento",37,4,1690,163723,1564,2629745,559842,1,43367,123651,842228,1787517
2022-05-25,"Piemonte",370,17,29276,1149548,13414,17407764,3988637,2,502804,689821,4945311,12462453
2022-05-25,"Puglia",332,17,41271,1075869,8467,10960533,2386024,0,484630,641326,4373340,6587193
2022-05-25,"Sardegna",170,11,18266,287295,2442,4522780,1637049,1,161541,146643,2018463,2504317
2022-05-25,"Sicilia",577,27,79862,1089369,10884,13021427,7438677,0,506063,674656,4710194,8311233
2022-05-25,"Toscana",328,15,30970,1103639,10063,14108237,4800968,2,632423,512592,6788855,7319382
2022-05-25,"Umbria",131,2,7923,274446,1842,4300095,728865,1,140502,143842,1646403,2653692
2022-05-25,"Valle d'Aosta",19,1,1066,34837,535,517821,134456,0,12780,23678,139246,378575
2022-05-25,"Veneto",330,20,33506,1697626,14672,29932745,4837466,6,808290,937864,10036639,19896106
2022-05-26,"Abruzzo",236,7,23940,376111,3312,6048114,1243540,1,189096,214510,2321623,3726491
2022-05-26,"Basilicata",57,1,25907,110002,918,1054192,351619,0,66631,70254,664477,389715
2022-05-26,"Calabria",165,7,43244,340598,2597,3101114,2362474,1,185232,201379,1680443,1420671
2022-05-26,"Campania",443,26,131332,1559305,10484,16584122,4945268,3,909897,791693,8766915,7817207
2022-05-26,"Emilia Romagna",892,23,24721,1438261,16917,16143437,2755971,0,941377,539437,9269202,6874235
2022-05-26,"Friuli V.G.",99,2,20346,352246,5097,6508871,1141886,0,201506,176284,3378028,3130843
2022-05-26,"Lazio",619,39,129069,1425682,11313,21262830,5685233,1,981206,585516,8800440,12462390
2022-05-26,"Liguria",162,8,7512,434785,5318,5540173,1327718,0,236059,211726,2463427,3076746
2022-05-26,"Lombardia",720,32,109778,2731305,40480,37643676,8307413,4,1416888,1465427,15986889,21656787
2022-05-26,"Marche",93,3,3817,463531,3896,3102001,2100704,0,215459,255881,1981592,1120409
2022-05-26,"Molise",12,3,3883,60966,628,629126,586032,0,25807,39685,434142,194984
2022-05-26,"Bolzano",36,1,1993,214103,1476,5136479,832433,0,84502,133107,885850,4250629
2022-05-26,"Trento",40,3,1690,163897,1564,2631058,560014,0,43379,123815,842449,1788609
2022-05-26,"Piemonte",348,17,28503,1151612,13419,17423545,3990550,4,502872,691027,4947110,12476435
2022-05-26,"Puglia",339,13,27988,1090623,8471,10973722,2389057,0,484750,642684,4377135,6596587
2022-05-26,"Sardegna",159,11,17793,288687,2447,4528583,1638808,1,161676,147421,2020958,2507625
2022-05-26,"Sicilia",555,24,75763,1096084,10904,13039508,7456489,1,506228,677102,4713900,8325608
2022-05-26,"Toscana",311,17,29821,1106184,10072,14119913,4803202,3,632779,513626,6790720,7329193
2022-05-26,"Umbria",130,2,7818,274973,1847,4303215,729382,1,140585,144185,1647086,2656129
2022-05-26,"Valle d'Aosta",15,1,1082,34850,535,518117,134483,0,12764,23719,139306,378811
2022-05-26,"Veneto",305,19,31753,1701144,14676,29960061,4839634,2,808644,939253,10043584,19916477
2022-05-27,"Abruzzo",214,9,22078,378502,3315,6053534,1243978,2,189203,214915,2323305,3730229
2022-05-27,"Basilicata",59,1,24754,111336,919,1055280,351786,0,66658,70411,664766,390514
2022-05-27,"Calabria",162,5,41529,342987,2599,3105695,2366239,0,185284,201998,1681690,1424005
2022-05-27,"Campania",425,23,130179,1562585,10491,16600475,4947233,2,910093,793610,8771336,7829139
2022-05-27,"Emilia Romagna",871,25,26145,1438448,16921,16156769,2757391,3,941858,540552,9278975,6877794
2022-05-27,"Friuli V.G.",100,2,20000,352865,5100,6514033,1142274,0,201582,176485,3381177,3132856
2022-05-27,"Lazio",605,37,127461,1429741,11319,21285171,5687704,1,981659,587504,8805006,12480165
2022-05-27,"Liguria",152,8,6955,435828,5322,5544862,1328336,0,236172,212093,2464427,3080435
2022-05-27,"Lombardia",700,33,108388,2735142,40501,37673956,8310911,2,1417280,1467484,15992344,21681612
2022-05-27,"Marche",84,4,3798,464081,3899,3104127,2102830,1,215496,256370,1982245,1121882
2022-05-27,"Molise",12,3,3914,61095,628,630073,586963,0,25828,39824,434718,195355
2022-05-27,"Bolzano",34,1,1895,214319,1478,5138223,832533,0,84507,133220,886196,4252027
2022-05-27,"Trento",35,3,1639,164087,1564,2632294,560163,0,43382,123946,842536,1789758
2022-05-27,"Piemonte",342,16,27923,1153050,13427,17437799,3991912,1,502928,691830,4948236,12489563
2022-05-27,"Puglia",323,12,27496,1092727,8485,10987028,2391920,1,484934,644109,4381035,6605993
2022-05-27,"Sardegna",170,12,16831,290481,2450,4533916,1640351,1,161797,148147,2023059,2510857
2022-05-27,"Sicilia",532,22,73425,1100532,10915,13054723,7471402,1,506349,679077,4717034,8337689
2022-05-27,"Toscana",326,16,29394,1107654,10073,14129576,4804906,2,632998,514465,6791965,7337611
2022-05-27,"Umbria",113,2,7712,275533,1851,4306068,729795,1,140661,144550,1647691,2658377
2022-05-27,"Valle d'Aosta",10,1,1025,34937,535,518369,134506,0,12751,23757,139338,379031
2022-05-27,"Veneto",289,17,30595,1703767,14684,29988783,4841864,0,808401,940951,10049698,19939085
2022-05-28,"Abruzzo",210,10,21827,379240,3316,6059696,1244485,1,189346,215257,2325403,3734293
2022-05-28,"Basilicata",55,1,23470,112796,919,1056354,351973,0,66671,70570,665017,391337
2022-05-28,"Calabria",159,6,40080,345028,2606,3109691,2369497,1,185352,202527,1682691,1427000
2022-05-28,"Campania",414,22,129270,1565565,10494,16615756,4949099,1,910300,795465,8775509,7840247
2022-05-28,"Emilia Romagna",850,26,24305,1441782,16927,16169539,2758220,1,942295,541595,9285984,6883555
2022-05-28,"Friuli V.G.",96,2,19925,353232,5100,6519075,1142682,0,201667,176688,3383842,3135233
2022-05-28,"Lazio",594,37,123989,1435508,11324,21298456,5689434,2,981863,589589,8809047,12489409
2022-05-28,"Liguria",149,9,6650,436574,5325,5549990,1329071,1,236273,212434,2465509,3084481
2022-05-28,"Lombardia",670,33,105237,2740669,40515,37703266,8314243,1,1417624,1469500,15997641,21705625
2022-05-28,"Marche",77,4,3724,464613,3900,3106472,2104175,0,215511,256807,1982879,1123593
2022-05-28,"Molise",13,3,3878,61230,628,630970,587836,0,25840,39912,435277,195693
2022-05-28,"Bolzano",33,2,1767,214577,1478,5140102,832713,1,84520,133337,886656,4253446
2022-05-28,"Trento",33,3,1536,164313,1564,2633530,560327,0,43387,124062,842709,1790821
2022-05-28,"Piemonte",318,16,27017,1155001,13429,17462025,3993499,1,502992,692789,4949947,12512078
2022-05-28,"Puglia",308,11,27065,1094269,8491,10997173,2394531,0,485038,645106,4383675,6613498
2022-05-28,"Sardegna",165,11,16134,291867,2453,4539147,1641958,0,161872,148758,2025288,2513859
2022-05-28,"Sicilia",521,19,73029,1103032,10924,13069891,7486340,1,506438,681087,4719650,8350241
2022-05-28,"Toscana",302,17,28915,1109256,10076,14139735,4806695,1,633263,515303,6793426,7346309
2022-05-28,"Umbria",101,3,7654,275807,1851,4308640,730166,1,140724,144692,1648202,2660438
2022-05-28,"Valle d'Aosta",8,1,1019,34983,535,518593,134546,0,12742,23804,139362,379231
2022-05-28,"Veneto",272,14,29486,1706282,14687,30015836,4844146,1,808601,942140,10056156,19959680
2022-05-29,"Abruzzo",205,10,21727,379778,3317,6064532,1244874,0,189437,215600,2327074,3737458
2022-05-29,"Basilicata",73,1,22644,113725,919,1057259,352116,0,66693,70669,665348,391911
2022-05-29,"Calabria",157,4,39525,346175,2607,3113544,2372660,0,185373,203095,1683558,1429986
2022-05-29,"Campania",387,22,129526,1567207,10498,16629777,4950683,3,910499,797141,8779451,7850326
2022-05-29,"Emilia Romagna",849,29,21029,1446283,16928,16178163,2758952,4,942667,542451,9290656,6887507
2022-05-29,"Friuli V.G.",96,2,19647,353687,5104,6521898,1142964,0,201702,176834,3385278,3136620
2022-05-29,"Lazio",575,35,122305,1439174,11328,21313927,5690950,3,982128,591289,8812498,12501429
2022-05-29,"Liguria",147,9,6388,437159,5325,5553355,1329649,0,236342,212686,2466357,3086998
2022-05-29,"Lombardia",608,35,105106,2742618,40524,37724828,8316920,2,1417819,1471072,16001567,21723261
2022-05-29,"Marche",72,4,3710,464997,3900,3108547,2106250,0,215535,257148,1983504,1125043
2022-05-29,"Molise",11,3,3967,61232,628,631819,588646,0,25849,39992,435714,196105
2022-05-29,"Bolzano",33,2,1600,214823,1478,5141101,832816,0,84525,133411,886800,4254301
2022-05-29,"Trento",33,3,1472,164460,1564,2634444,560425,0,43390,124142,842796,1791648
2022-05-29,"Piemonte",316,17,26752,1155923,13429,17470843,3994536,2,503036,693401,4950844,12519999
2022-05-29,"Puglia",302,12,26694,1095600,8492,11007208,2397093,1,485131,645969,4386549,6620659
2022-05-29,"Sardegna",167,11,16173,292263,2453,4542974,1642701,0,161913,149154,2026366,2516608
2022-05-29,"Sicilia",528,22,72623,1105109,10925,13081544,7497714,4,506527,682680,4721835,8359709
2022-05-29,"Toscana",302,20,28845,1110116,10076,14148166,4808274,4,633498,515861,6795068,7353098
2022-05-29,"Umbria",101,3,7234,276703,1851,4311047,730577,0,140776,145116,1648700,2662347
2022-05-29,"Valle d'Aosta",11,1,990,35019,535,518861,134582,0,12734,23822,139420,379441
2022-05-29,"Veneto",261,15,28597,1708209,14688,30032166,4846343,1,808575,943195,10060659,19971507
2022-05-30,"Abruzzo",202,10,21260,380433,3323,6066295,1245027,0,189450,215778,2327696,3738599
2022-05-30,"Basilicata",65,1,22347,114149,919,1057684,352183,0,66734,70747,665451,392233
2022-05-30,"Calabria",170,5,38809,347314,2607,3116415,2375077,1,185410,203495,1684166,1432249
2022-05-30,"Campania",380,21,128126,1569432,10505,16635963,4951554,1,910547,797917,8780763,7855200
2022-05-30,"Emilia Romagna",866,31,19414,1448701,16931,16184324,2759464,3,942931,543012,9294508,6889816
2022-05-30,"Friuli V.G.",99,3,19475,353913,5105,6523316,1143123,1,201712,176883,3386233,3137083
2022-05-30,"Lazio",597,33,120489,1442198,11333,21325583,5692675,0,982684,591966,8815977,12509606
2022-05-30,"Liguria",145,8,5765,437903,5325,5554941,1329913,0,236365,212781,2466772,3088169
2022-05-30,"Lombardia",615,35,104178,2744272,40541,37735141,8318234,0,1417897,1471744,16003287,21731854
2022-05-30,"Marche",72,4,3675,465236,3902,3109264,2106967,0,215544,257345,1983829,1125435
2022-05-30,"Molise",10,3,4016,61232,629,632343,589162,0,25860,40030,436004,196339
2022-05-30,"Bolzano",34,1,1483,214989,1478,5141671,832854,0,84529,133456,886937,4254734
2022-05-30,"Trento",30,3,1435,164545,1564,2634920,560488,0,43391,124186,842919,1792001
2022-05-30,"Piemonte",331,17,26449,1156551,13429,17480616,3995303,2,503061,693716,4951625,12528991
2022-05-30,"Puglia",306,13,26751,1096055,8493,11013254,2398968,1,485212,646406,4387962,6625292
2022-05-30,"Sardegna",156,9,15670,293118,2458,4544509,1643339,0,161987,149424,2027163,2517346
2022-05-30,"Sicilia",529,21,70300,1108301,10931,13088973,7504986,0,506576,683506,4723200,8365773
2022-05-30,"Toscana",302,21,27343,1111929,10084,14151501,4808903,3,633607,516072,6795715,7355786
2022-05-30,"Umbria",105,3,7226,276861,1851,4311964,730747,0,140789,145257,1648838,2663126
2022-05-30,"Valle d'Aosta",12,0,952,35061,535,518986,134586,0,12730,23830,139428,379558
2022-05-30,"Veneto",255,13,28162,1709038,14688,30038517,4847216,1,808393,943763,10063267,19975250
2022-05-31,"Abruzzo",198,10,20336,382004,3324,6073072,1245697,1,189571,216301,2329599,3743473
2022-05-31,"Basilicata",59,1,21563,115162,919,1058881,352370,0,66761,70943,665746,393135
2022-05-31,"Calabria",172,5,38408,348542,2611,3121695,2379355,1,185488,204250,1685783,1435912
2022-05-31,"Campania",382,19,125704,1574602,10506,16656079,4953968,1,910781,800432,8784932,7871147
2022-05-31,"Emilia Romagna",838,31,18406,1450623,16940,16199197,2760708,5,943042,543796,9303112,6896085
2022-05-31,"Friuli V.G.",95,3,19535,354242,5106,6530017,1143687,1,201804,177177,3390414,3139603
2022-05-31,"Lazio",582,31,119318,1446602,11335,21351740,5694013,1,982873,594995,8821949,12529791
2022-05-31,"Liguria",147,8,5664,438563,5329,5561489,1330757,1,236479,213232,2468157,3093332
2022-05-31,"Lombardia",613,35,99199,2752537,40547,37772510,8322729,0,1418279,1474652,16010484,21762026
2022-05-31,"Marche",65,4,3668,465795,3904,3111880,2109583,0,215587,257849,1984355,1127525
2022-05-31,"Molise",10,3,4020,61232,629,632640,589452,0,25864,40030,436301,196339
2022-05-31,"Bolzano",34,1,1650,215099,1479,5144124,833028,0,84542,133721,887515,4256609
2022-05-31,"Trento",28,3,1287,164819,1564,2636343,560660,0,43398,124303,843162,1793181
2022-05-31,"Piemonte",309,15,25687,1158645,13431,17497339,3997211,0,503116,694971,4953837,12543502
2022-05-31,"Puglia",275,12,26199,1098384,8504,11026838,2401660,0,485300,648074,4391435,6635403
2022-05-31,"Sardegna",149,9,14582,295215,2460,4551374,1644938,1,162065,150350,2029516,2521858
2022-05-31,"Sicilia",531,24,66668,1115056,10938,13108377,7524102,7,506735,686482,4726589,8381788
